timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690104286,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690104410,131,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690104542,766,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690104542,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690104666,642,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23554,127,1,1,https://oxfamapps.org/festivals/,517,0,390
1550690105309,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690105309,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690105434,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690105569,258,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690105569,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690105693,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690105828,259,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690105828,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690105953,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690106087,260,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690106087,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690106213,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690106348,258,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690106348,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690106473,133,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690106607,767,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690106607,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690106732,642,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23554,127,1,1,https://oxfamapps.org/festivals/,517,0,390
1550690107373,258,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690107373,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690107498,133,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,127,0,0
1550690107632,258,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690107632,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690107756,134,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690107890,332,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690107890,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690108015,207,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,185,0,0
1550690108223,256,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690108223,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690108347,132,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,128,0,0
1550690108479,256,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690108479,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690108604,131,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690108735,771,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,513,0,389
1550690108735,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,1,1,https://oxfamapps.org/festivals,513,0,389
1550690109248,258,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,134,0,0
1550690109507,257,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690109507,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690109631,133,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,126,0,0
1550690109764,286,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690109764,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690109888,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,133,0,0
1550690110051,286,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690110051,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690110175,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,133,0,0
1550690110338,286,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690110338,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690110462,162,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,133,0,0
1550690110625,775,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690110625,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690110749,651,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23554,127,1,1,https://oxfamapps.org/festivals/,521,0,390
1550690111400,276,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,125,0,0
1550690111400,125,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,125,0,0
1550690111526,150,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,131,0,0
1550690111676,257,HTTP Request,200,OK,Thread Group 1-1,text,true,,24052,253,1,1,https://oxfamapps.org/festivals/,124,0,0
1550690111676,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,499,126,1,1,https://oxfamapps.org/festivals,124,0,0
1550690111801,132,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,1,1,https://oxfamapps.org/festivals/,126,0,0
